"assignment.id","worker.id","trial.num","rule.id","rule.desc","example.num","polarity","string","time"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",2,"delimiters-1","The first character of the sequence must be <code>[</code> ",5,"positive","[pi","1495197734659"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",2,"delimiters-1","The first character of the sequence must be <code>[</code> ",6,"negative","pi","1495197740233"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","CaMPER","1495197764118"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",2,"negative","CAMPER","1495197783067"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",3,"positive","camper","1495197789311"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",4,"positive","1234567z","1495197796714"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",5,"negative","1234567","1495197811923"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",6,"negative","1234567Z","1495197823183"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",7,"positive","*^*f%^#@^","1495197858067"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",8,"negative","*^*F%^#@^","1495197879699"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",3,"suffix-s-2","The sequence must contain at least one lower case letter",9,"negative","*^*%^#@^","1495197889495"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495197946715"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"positive","aaaaaaa","1495197954290"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"positive","aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","1495197964493"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",4,"negative","aaaaa","1495197970299"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",5,"negative","aaaaab","1495197981833"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",6,"negative","baaaaa","1495197996052"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",7,"negative","a","1495198008504"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",8,"negative","duster","1495198021418"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",9,"negative","bbbbbb","1495198036325"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",10,"negative","!@#$%^","1495198062931"
"3BDCF01OGXUSN3038BS0IF7LD7QYLB","179d804",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",11,"negative","a!@#$%","1495198077232"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"negative","asdfghjkl","1495198333282"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","123456789","1495198371249"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","a2s3d4f5g","1495198393684"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"positive","987654321","1495198404516"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",2,"suffix-s-2","The sequence must contain at least one lower case letter",1,"negative","123456789","1495198419206"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",2,"suffix-s-2","The sequence must contain at least one lower case letter",2,"positive","a1s2d3f4g5h6","1495198427254"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",2,"suffix-s-2","The sequence must contain at least one lower case letter",3,"negative","A1S2D3F4G5","1495198437694"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",2,"suffix-s-2","The sequence must contain at least one lower case letter",4,"positive","A1S2D3F4G56hy","1495198448646"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"negative","123456789","1495198475937"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"negative","asdfghjkl","1495198483640"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",3,"negative","ASDFGHJKL","1495198497022"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",4,"positive","[123456789","1495198503722"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",3,"delimiters-1","The first character of the sequence must be <code>[</code> ",5,"positive","[ASDqwe123","1495198514726"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495198544567"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"negative","bbbbbb","1495198550943"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"negative","abbbbb","1495198556592"
"3BV8HQ2ZZW1980ZT518IQA7HKLZ6A2","fecae14",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",4,"negative","123aaa","1495198566783"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",1,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",1,"positive","aaa","1494008491886"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",1,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",2,"negative","aa","1494008497840"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",1,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",3,"positive","aaaa","1494008500980"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",1,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",4,"negative","AAA","1494008505783"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",1,"3a","The string contains <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) and there must be at least 3 <code>a</code>'s in the string",5,"negative","AAAA","1494008531713"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",2,"suffix-s","The string must end in <code>s</code>",1,"positive","asdfs","1494008544323"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",2,"suffix-s","The string must end in <code>s</code>",2,"positive","ojaeewhs","1494008549590"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",2,"suffix-s","The string must end in <code>s</code>",3,"negative","jiaeewhb","1494008555980"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",2,"suffix-s","The string must end in <code>s</code>",4,"negative","ytfsedfb","1494008567365"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",2,"suffix-s","The string must end in <code>s</code>",5,"positive","s","1494008591661"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",2,"suffix-s","The string must end in <code>s</code>",6,"negative","a","1494008597082"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",1,"positive","[]","1494008612719"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",2,"negative","][","1494008617460"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",3,"positive","[xfeis]","1494008622521"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",3,"delimiters","The string must begin with <code>[</code> and end with <code>]</code>",4,"negative","]xfeis[","1494008629881"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","35487","1494008653053"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"negative","354871","1494008658865"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","asdef","1494008665409"
"3C6FJU71TQTV6TNXHPK19234PMAUY3","1dc006e",4,"zip-code","The string is exactly 5 characters long and contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","1257","1494008676347"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",1,"positive","[265gw6","1495197322835"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",2,"positive","[589547","1495197331755"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",3,"negative",";5618844","1495197341427"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",1,"delimiters-1","The first character of the sequence must be <code>[</code> ",4,"positive","[65646sfdfw","1495197348061"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",2,"suffix-s-2","The sequence must contain at least one lower case letter",1,"positive","adfewae","1495197359445"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",2,"suffix-s-2","The sequence must contain at least one lower case letter",2,"positive","AADDFs","1495197365596"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",2,"suffix-s-2","The sequence must contain at least one lower case letter",3,"negative","ADAFDFADFS","1495197374077"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",3,"zip-code-1","The sequence is exactly 5 characters long",1,"positive","AFEGE","1495197384063"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",3,"zip-code-1","The sequence is exactly 5 characters long",2,"negative","AFEEEE","1495197388599"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",3,"zip-code-1","The sequence is exactly 5 characters long",3,"positive","JHEWJ","1495197392640"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",3,"zip-code-1","The sequence is exactly 5 characters long",4,"positive","adfaf","1495197400473"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",1,"positive","aaaaaa","1495197408786"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",2,"positive","aaaaaa","1495197412274"
"3C8HJ7UOP7UCYBST49VYWZVCJ6KMZS","ad9212b",4,"3a-1","The sequence must be at least 6 characters long and contain <i>only</i> lowercase <code>a</code>'s (no other characters are allowed) ",3,"negative","asssss","1495197418828"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",1,"positive","4752","1495197524184"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",2,"positive","6732","1495197562760"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",3,"negative","472a","1495197568409"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",4,"negative","7427a","1495197576332"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",5,"positive","348712","1495197584340"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",6,"positive","123","1495197597138"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",7,"negative","auen","1495197607352"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",1,"zip-code-2","The sequence contains only numeric digits (<code>0</code>, <code>1</code>, <code>2</code>, <code>3</code>, <code>4</code>, <code>5</code>, <code>6</code>, <code>7</code>, <code>8</code>, or <code>9</code>)",8,"negative","2938z","1495197620960"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",1,"positive","Aaa","1495197661886"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",2,"positive","aaaa","1495197667032"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",3,"positive","AAAa","1495197671692"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",4,"negative","Aab","1495197675040"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",5,"negative","A1baa","1495197679913"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",6,"positive","aa","1495197688536"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",7,"positive","AAAAAAA","1495197695515"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",8,"negative","42356","1495197700087"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",9,"negative","434562123","1495197711765"
"3CFVK00FWLLQ4JQX2SX8ZONSEXY6LK","4c3ed83",2,"3a-2","The sequence contains <i>only</i> <code>a</code>'s, which can be either upper or lower case",10,"negative","BBB","1495197719771"
